batch_id,task_id,arrival_time_seconds,observable_by_satellites,reward,observation_duration,memory_usage,latitude,longitude
1,1,339,Satellite2,3,4,6,8.649997611893632,106.20306064740376
1,2,3383,Satellite3,1,5,4,40.770530913774344,77.26454447181533
1,3,1342,"Satellite1, Satellite5",5,6,4,47.05060425766504,92.89280766758102
1,4,3488,Satellite4,1,3,3,28.625599179169654,118.92806033085307
1,5,10,Satellite2,2,5,5,37.50983910162462,94.58579091267625
1,6,3480,Satellite3,7,3,3,23.553580271773075,78.63025693026029
1,7,2024,Satellite5,6,4,6,35.76948253290671,89.05521412807401
1,8,1573,"Satellite6, Satellite1",7,4,3,7.440558531336341,79.99699541620393
1,9,1343,Satellite6,5,6,3,6.408137226952351,103.27633612588743
1,10,807,Satellite2,3,6,5,14.805848265284451,97.54153339726565
1,11,1622,Satellite5,9,6,4,46.92392929490401,132.5740266615107
1,12,1289,"Satellite6, Satellite1",5,3,6,18.715992711399487,98.78413705297534
1,13,1491,"Satellite6, Satellite1",10,6,5,12.301577173436959,112.92536553515356
1,14,3600,Satellite7,8,4,5,52.433395765311445,91.88026587235825
1,15,1338,Satellite6,6,3,3,3.776899025478145,125.60338154904818
1,16,517,Satellite2,7,6,3,4.287970066148969,107.66471814725605
1,17,3230,"Satellite7, Satellite4",3,5,6,50.233772656058925,124.50796593503924
1,18,2983,Satellite3,4,4,6,34.1127624964755,106.71580072057837
1,19,104,Satellite2,1,4,3,52.1903403425399,114.97805811652401
1,20,1171,Satellite6,1,6,3,8.21253656500722,100.95307885297571
1,21,958,Satellite6,5,3,5,25.910071826909938,129.7097886886234
1,22,1851,Satellite5,4,6,5,49.56760882029988,119.48300067340692
1,23,1174,Satellite6,7,4,5,14.88657718540101,124.4084177742098
1,24,3082,Satellite3,3,5,4,44.69732931929872,74.35397464664707
1,25,1095,Satellite1,1,3,3,52.887368765130745,88.41858062155393
1,26,2175,Satellite5,1,5,3,4.496447554445968,111.52622295533469
1,27,3401,Satellite3,8,6,3,22.931537276431467,89.41212026650476
1,28,1407,"Satellite6, Satellite1",1,4,3,25.25894281825966,82.91956410188719
1,29,3136,Satellite3,6,6,6,4.379926838943208,87.13437049987908
1,30,3012,Satellite3,7,3,4,16.432258808060084,99.09501603516898
1,31,803,Satellite6,1,6,3,24.751412756104465,98.72254915299038
1,32,1556,Satellite5,3,6,4,31.850886283819264,132.76427606566833
1,33,2372,Satellite5,5,3,6,13.696260085982868,80.19672804317626
1,34,847,"Satellite6, Satellite1",3,3,5,51.6633968529591,128.8429536479932
1,35,891,Satellite6,7,3,3,26.56251077692797,123.10024948330036
1,36,2950,Satellite3,6,4,3,41.74114550193754,104.78335200935574
1,37,2069,Satellite5,3,3,6,29.191051357237207,83.47522694649672
1,38,1135,"Satellite6, Satellite1",5,4,4,37.812049327244125,104.4951786324979
1,39,1925,Satellite5,8,5,3,50.4945630737697,80.89055803774035
1,40,2856,Satellite3,4,6,6,27.906771213521566,81.46120522407669
1,41,1385,Satellite6,5,4,4,12.883172962568626,77.8890253782967
1,42,2745,Satellite3,6,5,5,45.35507914001554,91.97094858893735
1,43,3305,Satellite3,6,6,3,3.6004465445862364,96.7165072739458
1,44,1597,"Satellite1, Satellite5",8,5,5,27.43234327821495,106.03501394893536
1,45,3379,Satellite4,1,3,6,23.68750852876631,118.27242028035953
1,46,287,Satellite2,9,4,3,21.840498202357036,79.84350682286549
1,47,2064,Satellite5,9,3,6,24.047215176985873,102.46986449885446
1,48,1953,Satellite1,2,5,4,9.170221648493595,77.22791751119871
1,49,683,Satellite2,10,5,3,3.4406534563906495,96.37831447317976
1,50,1145,Satellite6,4,4,6,19.23186261522651,115.95255093852008
1,51,3255,Satellite3,1,6,3,15.452770353468534,78.93361963942789
1,52,3002,Satellite3,4,6,5,50.5118600028529,103.75265486030976
1,53,3087,Satellite3,7,4,3,36.137684033999406,77.64867752028572
1,54,2328,Satellite5,9,5,5,26.255339567313964,76.68796179661759
1,55,809,Satellite6,3,3,5,42.148985424560706,114.95574111539281
1,56,949,"Satellite6, Satellite1",5,6,4,43.11154512154359,124.99380774478726
1,57,3359,Satellite7,1,4,4,49.997407597158904,92.81738158074745
1,58,1825,Satellite5,4,5,3,40.636972328880105,113.20694140238227
1,59,1646,Satellite5,3,4,6,38.55142908858788,110.63240766510009
1,60,352,Satellite2,8,3,6,3.1164384098878757,89.69815591063507
1,61,3519,Satellite3,3,6,3,7.868463289040964,83.8130846670492
1,62,2287,Satellite5,4,5,4,30.009584968384807,96.68853064882566
1,63,981,Satellite6,1,5,6,16.814290160446035,103.07966901417018
1,64,1259,Satellite6,9,3,4,15.40969480536705,112.61286134269098
1,65,81,Satellite2,2,4,3,8.122892711383741,106.75183155635483
1,66,1431,Satellite6,8,6,5,3.806916627492127,111.13860929147532
1,67,48,Satellite2,2,5,4,24.4255728595871,116.16354324942702
1,68,930,Satellite6,7,3,6,20.381136135950538,102.50308203628501
1,69,787,Satellite6,2,3,3,45.75735044931433,131.2703040862387
1,70,2982,Satellite3,8,5,5,29.163635492957248,107.67426015216807
1,71,764,Satellite6,8,3,3,34.25601599532341,91.29777755621593
1,72,1928,Satellite5,10,4,4,22.721615776909672,112.09186685210491
1,73,1869,"Satellite1, Satellite5",4,5,5,14.760251615563245,84.62947274619181
1,74,2824,Satellite3,6,5,6,46.24536955439526,126.61497310531466
1,75,2108,Satellite5,7,3,4,34.007522605518105,93.39415667516104
1,76,3600,Satellite3,4,4,6,18.381670514964483,100.76170412887132
1,77,2069,Satellite5,7,3,6,16.13464928505644,77.87363227581304
1,78,2037,Satellite5,4,4,4,41.53992518316425,89.75880649830246
1,79,0,Satellite2,10,6,4,21.621628751128732,109.02413960912439
1,80,1690,Satellite5,7,5,6,30.78400256624543,125.87434345064496
1,81,1273,"Satellite1, Satellite5",8,5,4,47.574774622270176,113.05892400146281
1,82,973,"Satellite6, Satellite1",7,3,4,31.36846346840694,111.02206898666668
1,83,1490,"Satellite1, Satellite5",4,4,6,42.299632033487526,116.17636857619169
1,84,3257,"Satellite7, Satellite4",8,4,5,47.496057622197036,123.56252006488073
1,85,1617,"Satellite1, Satellite5",10,3,6,43.04537199397164,86.83549383405304
1,86,364,Satellite2,1,5,6,37.02882867622658,91.60325545028083
1,87,3487,"Satellite7, Satellite4",6,6,5,50.246197635531004,116.81202498877744
1,88,2767,Satellite3,2,4,5,39.46011713839864,80.64526722869036
1,89,1860,Satellite5,2,6,4,46.88330874846583,112.03625748378798
1,90,1154,"Satellite1, Satellite5",2,3,3,49.09838955512296,121.40214873646582
1,91,1317,Satellite1,4,4,4,31.822928766013227,84.03316324104853
1,92,130,Satellite2,10,5,6,48.284133855431826,76.68693297524597
1,93,1690,Satellite5,1,6,5,43.33786941532515,96.13905167829637
