batch_id,task_id,arrival_time_seconds,observable_by_satellites,reward,observation_duration,memory_usage,latitude,longitude
1,1,2126,Satellite5,14,8,12,4.496447554445968,111.52622295533469
1,2,1597,"Satellite1, Satellite5",5,11,5,32.127649420448215,113.5304099581849
1,3,742,Satellite2,10,12,9,13.700555457766619,82.28929957939698
1,4,1383,Satellite6,8,9,8,5.414602600807358,104.8608874034087
1,5,591,Satellite2,13,13,9,22.868376020713008,86.7020482146599
1,6,1654,"Satellite1, Satellite5",10,12,12,25.346650087643248,102.38388036459143
1,7,2735,Satellite3,12,15,7,46.66291802504062,127.95721453105384
1,8,3249,Satellite3,15,13,5,46.504232231261376,77.76431139078939
1,9,803,Satellite6,6,9,10,30.581743090451806,103.75022642080816
1,10,829,Satellite6,6,6,14,37.88001692630517,103.07408329906664
1,11,2042,Satellite5,13,10,9,10.223349655728462,111.26018136858974
1,12,1760,Satellite5,10,12,10,21.431501837619475,118.73315719945069
1,13,1964,Satellite5,15,9,11,14.2415517356035,113.44909671501372
1,14,329,Satellite2,8,12,7,37.02882867622658,91.60325545028083
1,15,2382,Satellite5,14,5,10,13.741775962615534,76.99431831498995
1,16,1623,"Satellite1, Satellite5",15,10,15,38.40189629093785,100.90637045457812
1,17,1784,Satellite5,9,7,7,30.94113653913972,124.42015062345916
1,18,3156,Satellite3,8,5,6,26.8894223283315,105.29275646402083
1,19,2153,Satellite5,12,9,14,23.267751181991223,107.23776666786144
1,20,1780,Satellite5,6,7,10,35.28223017077488,106.68258556336903
1,21,1225,"Satellite6, Satellite1",13,9,12,37.915901790831036,113.55737434093425
1,22,1524,Satellite5,14,6,14,42.437305419906934,125.7050480972176
1,23,1306,Satellite6,7,10,5,22.336688862134938,120.54925358035256
1,24,1983,"Satellite1, Satellite5",5,13,6,16.762123153823318,85.62251452082803
1,25,181,Satellite2,13,9,14,41.53935570742552,107.15200125295624
1,26,2552,Satellite3,13,6,7,46.349518236501325,118.71224301187686
1,27,888,Satellite6,9,12,8,31.801162122581353,121.26026013267506
1,28,3525,Satellite3,13,11,10,28.719241990511172,91.86288313567077
