Epoch,Total Reward,Agent1 Reward,Agent2 Reward,Agent3 Reward,Agent4 Reward,Agent5 Reward,Agent6 Reward,Agent7 Reward
0,114.46421971453178,26.224317939645445,18.16999551204367,15.262589228322849,5.059127248224579,10.330633050170539,32.423630591710946,6.993926144413734
1,127.6386008486013,30.053274436782893,28.07244545374262,34.99316305424625,4.655731806955795,12.641276273282617,10.331280677503683,6.891429146087429
2,113.49413360392026,34.4275540464685,10.303317974326516,19.50545140094396,0,29.851111104820312,16.86943648835205,2.5372625890089524
3,130.65291738218193,32.68238220230758,15.050215001014257,23.127049932852607,5.042039320639812,27.62213731432599,14.85600857001219,12.27308504102949
4,107.80515607428659,25.600348245394954,17.919559383787163,15.291190917391507,7.742672716623659,17.893167333011487,18.12843454840728,5.229782929670538
5,202.68832982745846,48.1038414004657,20.31463725677799,37.67725964591952,2.4387759167982246,56.410008819792665,37.743806787704344,0
6,105.09672314763462,27.532674935062886,36.48847610394169,2.2978741933880857,9.932060913617164,16.283683812786265,7.529242209801645,5.032710979036883
7,173.28370658399265,54.948800172993096,30.805822018975284,27.154257733435884,7.04910121600714,30.602922446401077,9.928078188669387,12.794724807510834
8,206.83681841990258,29.50632655489457,35.53075203975683,40.55692951816293,2.7376101637158445,58.165870908975826,33.13015710259148,7.209172131805039
9,243.06591196753487,35.731015489011796,53.079112945237014,46.944266727923186,5.228964433005811,58.95385090402159,38.02543798136732,5.103263486968131
10,246.5107473623232,50.506231723886145,29.95915494619418,24.994004699890635,7.706546128685337,71.78624541216125,51.48920013037862,10.069364321126919
11,238.67103517371982,43.09596979824746,30.514435319122814,45.51636175073579,2.530915884395985,74.95664433492377,42.056708086294066,0
12,247.06463964915605,47.15407843897076,31.722440874527933,28.03830101628238,4.851221945726769,71.96437142416754,51.22905810540966,12.105167844070984
13,256.30818975252777,47.879636160048705,43.11471073678762,35.24767996417703,12.092000125328212,68.59928459001321,39.941318756171434,9.433559420001409
14,245.4694433825012,44.99285999396704,40.574627789907,22.99198348555667,7.578357897646617,60.10598654242402,59.37223364679636,9.853394026203507
15,252.85638415057255,41.47358227189926,32.684390596787985,45.22404300710275,10.361651451399634,67.12546190781332,43.5049548201167,12.482300095452974
16,250.59177073854676,55.42253478409419,50.29132156176455,32.867846456866594,5.052813430722688,42.78384742342625,46.76776384249126,17.40564323918123
17,215.18594393892454,55.179843289903516,52.4483596134007,32.7892451376744,7.712353334058382,2.7376101637158445,56.52515956121752,7.793372838954186
18,199.31232499702492,47.95264945151764,43.711842218845625,40.97080288666287,2.2356973391316344,2.4775468973882155,52.172486137066144,9.791300066412814
19,226.56944862430004,54.06710494828094,42.34138583497082,50.3563573313624,4.952385017717999,14.844046491076416,54.82736310531149,5.180805895579965
20,214.23508715540095,57.40760862853986,40.80128161570486,32.806958942436076,12.356103727586294,21.254432567872794,36.91054510219458,12.698156571066464
21,197.2526264299003,39.43972356948478,48.03810000535272,40.513404733962474,4.653253976028321,5.176386080514069,44.85327501091754,14.57848305364039
22,208.71363563917717,44.612144690002516,47.343094954005814,43.72199044574022,9.984853254131178,4.732224883664765,40.7793416849356,17.53998572669705
23,214.19724483631666,48.337822664590576,43.12535393829595,44.81013454177052,12.524769051624034,17.49176838096259,38.6122019578195,9.295194301253499
24,212.4762747016757,37.35112632709298,35.62041921521821,50.439718330346885,7.315266560099062,22.21145512876312,41.93611226734003,17.602176872815363
25,180.12196653601677,44.55893204463068,35.391607873707144,43.15253532728205,0,17.04810676274272,34.985761629798205,4.985022897855948
26,206.75170189817055,45.47252788203569,30.14302896735705,58.670906649859184,7.441377220610592,22.272388773609322,32.87945139096166,9.872021013737056
27,191.8778674080562,31.294209692131037,32.680289301677725,38.10285922482261,2.6173654658038714,39.34018649336018,34.8804038120466,12.962553418214089
28,218.08067502693677,48.85874533343381,32.46842426294969,37.976252171029536,7.373173372040316,35.02642051013955,41.2778428406647,15.099816536679123
29,220.5627888230566,57.30599034741138,37.92868833308674,46.09980702431077,4.950034386905266,24.757003183294337,44.5199031697153,5.00136237833282
30,219.91237155599666,46.45218382964977,35.07538945709677,38.85304143508268,7.443822167607683,54.21154800241599,27.614975138968006,10.261411525175795
31,214.16016195611905,35.84832441610456,51.176379896396355,40.99827943918192,7.643463603182751,41.642957372912186,29.52253306631244,7.328224162028925
32,208.05914480738366,45.5237480754279,40.692931614017425,41.734331534915334,10.090286777780436,33.89644298070681,23.810117833719385,12.311285990816337
33,197.98545807100206,51.25194798943346,33.778533874851824,28.21781873492677,4.889147579432811,48.3672181374963,28.861342891770313,2.6194488630904975
34,184.50364130541286,38.87122985754391,32.21019735002842,38.83512586961756,2.5372625890089524,34.105622743934326,35.28576218995288,2.6584407053268038
35,206.51964527487445,47.571713856218345,51.08899497200097,28.165254316604184,4.9728701885746736,16.724622391395584,37.56456833715794,20.431621212922803
36,203.22260188346146,50.88726701168269,32.42435314065126,17.74982883232355,12.521133865928052,22.684208827535063,57.42486738726522,9.530942818075673
37,196.28270889342062,39.34621648832634,32.93707588939182,48.71385931377185,5.1793099322904705,39.58705843065061,28.03745328087696,2.4817355581125446
