Epoch,Total Reward,Agent1 Reward,Agent2 Reward,Agent3 Reward,Agent4 Reward,Agent5 Reward,Agent6 Reward,Agent7 Reward
0,287.9336000544686,52.422388859848304,48.742292098695074,43.54841417233435,5.359917509324024,73.12945843131364,46.77708837375464,17.954040609198593
1,289.73239276284926,38.21214336025299,41.30936975189335,61.57266118357175,2.738903823456908,77.2823957257816,58.46713702084031,10.14978189705232
2,312.94954807646815,41.41647116778807,50.815361226559794,60.953376533554994,10.172382133371972,78.21304803158417,56.44839553649886,14.930513447110501
3,320.1647989745678,54.63798277289382,43.15612037998968,67.54114425003725,9.873844157484445,77.51513510601588,53.1240635912019,14.316508716944764
4,393.27326098330764,73.11232205713047,68.41272206934082,72.18789053601182,12.880347760330725,74.57191216196456,73.82194076018696,18.286125638342302
5,405.6161705754875,71.06022044864562,63.849352233983524,80.67606424614259,14.36035957141373,77.26361796058859,76.99746654407294,21.409089570640752
6,392.0707278362285,65.07948406852067,63.14536416860038,70.29170017410908,27.406297973406392,69.38593009607392,71.48324154942053,25.27870980609745
7,377.2545330401101,75.39244356455659,60.035522256098695,38.800158647724615,19.22530725492343,76.52456646219194,77.69501713759531,29.58151771701956
8,297.110950531174,72.0705733796251,40.69783034523245,2.2978741933880857,17.556306789008584,77.45544084717096,74.72931384798065,12.303611128768154
9,274.6716852773931,71.16836970000502,0,13.112165200964249,19.70683877539447,74.60800353319915,73.81842241156482,22.257885656265422
10,284.4847179118285,69.39835869827732,10.33262952905018,23.325477982609527,15.124481508813274,74.5502928991912,76.6859569458251,15.067520348061917
11,278.6401570775856,74.33556670322598,9.848253705609572,18.42829365270142,7.250306710735874,84.64584165021668,74.26470388097444,9.867190774121749
12,297.19619465012585,74.65695864369204,7.47139145525635,26.27475209236376,15.020668545879571,79.71153970633631,71.48197561062216,22.578908595975754
13,305.43913909446417,75.73287511320905,7.964407863832948,28.7071645672328,11.980650579937846,78.13287221269655,74.86676088155076,28.054407876004213
14,290.3790679316737,71.88201000657538,4.973307502847479,39.6548831123651,9.799193140937668,75.0680582454937,79.32318110364163,9.67843481981279
15,310.00427185306245,75.68511314285976,10.39071012618222,39.33649038782607,17.982985651746443,75.46494795609614,73.82797906345563,17.31604552489605
16,303.42357825670183,72.88323792325542,7.565104906035276,36.88829722679995,20.444564210141742,78.92858474434415,64.17581770414178,22.537971541983673
17,287.7241066586706,70.63928582743254,10.328450422193121,31.426703004546916,9.963918704129878,74.23187391730383,76.59583630721183,14.53803847585254
18,296.64261479266327,71.9790484267125,13.106586984342034,31.422765767141176,17.08218147552125,71.06338143798439,77.18281939675568,14.805831304206222
19,299.85638645802004,74.89708530588695,2.621527928855586,39.32477151846857,12.490972014191739,74.88828467307687,76.06613748425458,19.56760753328571
20,309.5631750088845,72.10672722619485,10.271568667702226,36.91673979357089,17.268804782438217,74.69463489424457,73.34921918857655,24.955480456157083
21,298.61595996340617,70.21582987953627,7.83145584221535,31.911563067277413,17.42715814167774,80.07383828576765,74.19776053363341,16.95835421329839
22,290.4732182803828,67.14144295442243,2.5815803508363633,36.863020982311554,14.881562993453805,66.07506373326473,80.07521338692031,22.8553338791735
23,272.4972798138297,74.3031819876229,2.699070337467421,10.420232716070844,16.57699684259773,82.02626392659897,71.59946485707982,14.872069146392079
24,268.57111347954276,65.85473981566858,10.100730820005023,15.378085460959593,11.938965381394631,71.6459794185237,68.87534315324181,24.777269429749452
25,291.9532037738511,77.89632426638146,7.410572084459673,10.00547406638212,25.35048007667692,76.72730881529617,71.66822440200536,22.894820062649533
26,297.2458466179308,70.11966372390958,5.272998095233357,29.551120127810513,21.881781355479575,71.03756940440664,69.4866573585987,29.896056552492478
27,287.0117719663473,75.07329289030322,5.190624675742064,14.918093545175017,12.545366019417278,77.23687314221903,79.42048895484025,22.62703273865055
28,266.84554866425407,68.94924239771375,12.591377507844534,10.543312400109691,14.974194796724872,70.32567305021965,76.70175178359692,12.759996728044719
29,262.57464960661076,70.65557061231004,15.425611229561595,5.1099712384732205,12.108289167538066,75.38400243206696,66.84503650737742,17.046168419283404
30,281.09305414933306,71.74590602353408,20.475358253789924,5.195514081718828,9.665265845811396,75.99845771049596,73.08639187949166,24.926160354491117
