Epoch,Total Reward,Agent1 Reward,Agent2 Reward,Agent3 Reward,Agent4 Reward,Agent5 Reward,Agent6 Reward,Agent7 Reward
0,391.86874816947505,73.33798416337686,70.70301404845904,76.30161472960805,7.193762140291632,75.22917484829253,76.0688588519636,13.034339387483092
1,412.3390028561739,73.56951289198058,76.7889034977992,81.92697175298005,10.112261954518136,76.6007734153511,73.65494690590955,19.68563243763506
2,437.60945623116874,72.56600600199786,76.70999586480237,76.33649383303886,27.77576376413198,74.72872327793284,78.93004310447829,30.562430384786488
3,435.0909057345664,75.66316342680814,75.82682604690446,73.65891564246589,15.201664575944568,76.39523497252374,80.94468249535402,37.40041857456535
4,454.99111779066493,71.58897275396772,78.1051268496485,84.21748997454505,32.230771244062396,76.86174699345817,82.19185555199901,29.79515442298426
5,392.0742477126567,74.76241268336295,74.05085420047105,78.8706513181064,37.16436638029985,15.189686814576056,77.167720696882,34.868555618958396
6,378.3501076937038,72.46846086550391,73.56762365200991,75.81570857306353,19.19590084488914,25.419500592332582,79.79092093066573,32.091992235239005
7,380.3629661679024,72.0858528590118,78.83440157339683,75.8107594749533,20.490445002478666,22.209444202345573,72.86205847789783,38.07000457781805
8,364.6919417274325,68.91871212581474,78.94553452993145,78.45106945308333,16.895866070822915,17.211616605135703,72.53165471500463,31.73748822763969
9,394.767815253836,70.0605815793268,78.54865016356298,76.63057637436869,34.75837927486318,19.88812747485655,77.17016926090673,37.71133112595099
10,378.05173147758904,77.96684034456226,73.38811628228328,74.35778125956242,25.164877713879612,20.176764991801257,76.87641493075904,30.120935954741338
11,375.10066243170843,75.89570387487684,78.86317089056618,71.31044841779484,24.99318137776172,17.61061421880535,72.06501821626013,34.3625254356434
12,389.3329223657875,80.24645156495303,70.42129894706557,78.34696320683251,34.15457967185881,19.069880440423997,79.34373683372297,27.75001170093052
13,370.90194422446865,75.99325002585789,77.5726571569339,78.83695613732024,24.579688226314474,7.588855053245386,76.24386736659157,30.086670258205455
14,375.37652122266167,81.8216740949457,75.1734184304164,78.24861903161859,25.493809121244176,14.810278375388082,76.6489796001919,23.17974256885691
15,375.06937235445804,77.4001238681764,81.90151569406271,82.56894554390225,30.596679000008788,2.2978741933880857,73.21220501951589,27.09202903540387
16,385.6091501690339,75.47286811602788,80.16542759856897,78.539043035996,22.005577937829234,17.9492026399963,73.5376688912409,37.939361949374415
17,371.85384940302254,76.69620851904698,76.05070840733858,81.71623410841048,32.814847257468294,2.6636812528923817,70.08574645486111,31.8264234030048
18,369.5317055002784,75.56913570653853,75.52874524528181,74.25747146828665,27.378346660045356,7.564841298031643,74.53098532105602,34.70217980103863
19,369.50944621700904,79.44339674965175,73.31587807159225,72.73702561412018,22.0792572823081,12.033861145967414,74.13387630677981,35.76615104658936
20,381.85909638513755,77.23694078194004,75.33315844146725,81.88699356828174,37.366295087463186,2.4270720113298094,72.94207040844798,34.66656608620747
21,361.9914955967581,68.15740983858343,76.3059924473699,78.93938905308482,16.566776296204754,7.254322460650187,77.07292781028225,37.694677690582665
22,392.4238336852389,78.22068866914032,75.23412811824616,80.88022808980787,32.07567113728991,7.310461267083263,79.32299533578797,39.37966106788341
