Epoch,Total Reward,Agent1 Reward,Agent2 Reward,Agent3 Reward,Agent4 Reward,Agent5 Reward,Agent6 Reward,Agent7 Reward
0,135.5157463675639,19.554567538002296,30.22318926126181,12.8413991518321,0,22.42562789945185,37.82158701885586,12.649375498159966
1,134.28297134733916,19.675605986847145,15.224919644432594,24.657230456716178,4.729047384225023,30.329000230752737,34.94741746049184,4.719750183873639
2,141.74774414613023,24.656877144766714,25.075616580426324,19.957133556312833,5.158110708154471,14.627651694323553,37.34614262666825,14.92621183547805
3,124.48074376268355,17.41768916473604,30.92012669565416,25.715303393788673,5.050306552445562,17.625469980281018,27.751847975778084,0
4,133.66072993229935,14.610583958585195,20.914755797209224,20.606194986030946,2.621527928855586,22.47413083090904,42.687400188085306,9.746136242624047
5,147.12987229528665,37.10875639914666,14.623223231148017,40.822963159398505,4.954429803132054,29.192548845576177,17.853964704021994,2.5739861528632426
6,142.5585371301155,52.31415154376556,20.01558213813581,25.8965473114312,5.000228388876799,12.933487746315075,23.972297765577494,2.426242236013557
7,194.2320374829992,36.323808574060976,40.90098286065264,30.001815702190303,9.382296745340966,35.22626342890432,35.08348008252208,7.313390089327969
8,245.24040449586929,45.622194132281294,40.697124577646555,41.58776083107683,4.969868040746336,63.19762282768889,41.61874814880873,7.547085937620702
9,246.84733046493275,35.72827882121112,38.15811266312416,42.68185309830546,5.438370395272061,69.5666893387107,42.935135219838216,12.338890928471
10,247.15722373477587,53.7732282900325,20.613468278371926,57.90565949638063,7.822459703120531,47.31547258075356,59.72693538611672,0
11,255.40347464185632,43.80998712105811,37.852963376673024,51.037212252309224,4.8702962746648595,56.33525054879356,54.16129654389175,7.3364685244658325
12,249.7443822754073,43.32585116594091,41.03718319043632,45.317423179592765,9.639302911998918,54.10132840119485,51.38819138013512,4.935102046108483
13,257.5384609188032,46.534817554760885,48.73318037792712,57.82077601589998,0,62.45859859165775,34.678028907645775,7.313059470911686
14,252.75528090170545,48.195245218171664,40.985738134352765,37.67296318349816,4.547577234218657,56.75395309807,52.54940411996528,12.050399913429029
15,231.7412290059277,49.269056892173396,33.067559243148935,40.252177837679426,7.010412405163897,33.06540990662653,54.26506992270684,14.811542798428555
