Epoch,Total Reward,Agent1 Reward,Agent2 Reward,Agent3 Reward,Agent4 Reward,Agent5 Reward,Agent6 Reward,Agent7 Reward
0,393.89423637778657,73.07542483927409,74.4862432276524,76.07598132218168,10.152038678069115,70.23687880489284,69.92475072018776,19.94291878552828
1,407.2268690594766,79.97455955146604,68.25212382028491,78.58479883991954,7.087378311348083,84.09810078544717,76.57012470769324,12.659783043317757
2,424.02233507734155,71.5827479379887,80.89842192920639,78.36071196169543,15.234200703789028,74.3570347741805,70.2057223913392,33.383495379142374
3,419.87044501619505,69.10178050922065,77.35751351599254,84.66603739926282,20.02962399867777,72.05729908765805,71.17607547418476,25.48211503119836
4,436.6006333270859,74.4334546735121,80.20372065131225,76.58438975299102,17.837810362089403,74.02228845699874,79.83391815174159,33.68505127844077
5,360.6079178147826,72.11041898371224,15.506900809105236,76.51085356000078,20.538736650937757,82.43975726498904,68.53582253252142,24.96542801351614
6,411.2359189208176,72.00612422015378,45.31767754294847,81.395532937747,27.25446951033224,71.47318792698007,77.17397478081988,36.614952001836066
7,413.5914422369498,71.7748835786097,50.262632782232465,73.1481591120725,27.57625185318493,71.39740417879837,80.98618559542517,38.44592513662679
8,425.5238204858409,74.57272165763575,56.32333072261429,77.44963100796862,34.80504501936788,69.87324055040943,78.49049393135942,34.00935759648555
9,427.7299379830169,75.38807056799826,53.19592087148502,80.91041895762098,34.79505227145706,77.02783774846327,79.3502871522338,27.062350413758313
10,409.8341592279492,69.1795373782811,57.59034037741908,73.89054367763205,30.737925301281198,71.79213861972768,71.84158127293732,34.80209260067071
11,443.498471769463,80.93397360739355,60.7089033405301,73.73513922535756,25.948688113412445,84.40273201849516,77.14507502987982,40.623960434394284
12,419.1619892206456,69.615865147299,60.12126222550587,78.49744587893625,31.422568429273603,68.74451209880873,73.50780433493023,37.25253110589173
13,426.97521019347437,74.40312401010662,58.47232812032024,75.83927473240199,21.863106834048303,81.38382184867976,75.39044525231114,39.62310939560631
14,437.57249103055653,75.1683922143825,76.83561968282781,76.51567525341494,32.104423904385264,76.7232771095998,81.01300040515554,19.212102460790348
15,432.6215918406335,80.68236430828166,73.91121839933636,76.37048774748608,19.96319990023225,77.47829725457609,78.64744559502205,25.568578635699048
16,442.87571832754,76.05124713124381,71.87955292948158,76.70852545205926,34.52220571444331,74.93194844563556,71.65310538809057,37.129133266585775
